session_id,site_id,family,label,num_events,duration_seconds,first_path,last_path
site_008_bot_0053,site_008,dfs,bot,38,24.206260910220212,/site_008/,/site_008/news_9
site_008_human_0054,site_008,distracted,human,10,59.28436619089716,/site_008/,/site_008/news_4
site_008_bot_0055,site_008,noisy,bot,25,106.68432122430661,/site_008/news_9/item_005,/site_008/news_2/item_002
site_008_human_0056,site_008,support_seeking,human,13,238.14979802916523,/site_008/,/site_008/news_0/item_000
site_008_bot_0057,site_008,deep_harvest,bot,28,18.34176504252353,/site_008/news_1/item_006,/site_008/news_1/item_005
site_008_human_0058,site_008,support_seeking,human,5,45.12293483267725,/site_008/,/site_008/news_7/item_014
site_008_bot_0059,site_008,deep_harvest,bot,18,10.800811946397683,/site_008/news_1/item_006,/site_008/news_6/item_014
site_008_human_0060,site_008,goal_oriented,human,26,302.03318065869865,/site_008/,/site_008/news_5
site_008_bot_0061,site_008,browser_like,bot,30,106.70099813266178,/site_008/,/site_008/news_2/item_012
site_008_human_0062,site_008,goal_oriented,human,19,246.2264659838258,/site_008/,/site_008/news_0
site_008_bot_0063,site_008,bfs,bot,46,28.82705603324461,/site_008/,/site_008/news_1/item_012
site_008_human_0064,site_008,goal_oriented,human,7,178.2960376007293,/site_008/,/site_008/news_1
site_008_bot_0065,site_008,deep_harvest,bot,18,10.498450176506397,/site_008/news_1/item_006,/site_008/news_6/item_014
site_008_human_0066,site_008,comparison,human,8,56.52210576085947,/site_008/,/site_008/news_0
site_008_bot_0067,site_008,linear,bot,36,25.32843235705906,/site_008/,/site_008/news_1/item_003
site_008_human_0068,site_008,comparison,human,22,274.8973975083858,/site_008/,/site_008/news_2/item_013
site_008_bot_0069,site_008,linear,bot,44,26.18082526369308,/site_008/,/site_008/news_1/item_011
site_008_human_0070,site_008,comparison,human,14,117.95093457747089,/site_008/news_3/item_019,/site_008/news_2/item_017
site_008_bot_0071,site_008,dfs,bot,25,14.684261283908615,/site_008/,/site_008/news_8/item_005
site_008_human_0072,site_008,exploratory,human,9,65.95734405504884,/site_008/,/site_008/news_7
site_008_bot_0073,site_008,dfs,bot,23,11.339267372808933,/site_008/,/site_008/news_8/item_003
site_008_human_0074,site_008,support_seeking,human,25,254.81407031579116,/site_008/,/site_008/news_0
site_008_bot_0075,site_008,browser_like,bot,34,118.85680118113191,/site_008/,/site_008/news_8/item_017
site_008_human_0076,site_008,comparison,human,24,183.85798945615747,/site_008/news_7/item_011,/site_008/news_2/item_000
site_008_bot_0077,site_008,browser_like,bot,36,157.25693376138003,/site_008/,/site_008/news_9/item_002
site_008_human_0078,site_008,exploratory,human,25,186.04613202807525,/site_008/,/site_008/news_1/item_017
site_008_bot_0079,site_008,deep_harvest,bot,18,9.040954814596278,/site_008/news_1/item_006,/site_008/news_6/item_014
site_008_human_0080,site_008,distracted,human,14,189.07157693304148,/site_008/,/site_008/search
site_008_bot_0081,site_008,linear,bot,23,14.720901202604344,/site_008/,/site_008/news_0/item_006
site_008_human_0082,site_008,exploratory,human,13,153.81680033356747,/site_008/,/site_008/news_7/item_007
site_008_bot_0083,site_008,dfs,bot,17,9.940916632464388,/site_008/,/site_008/news_7/item_001
site_008_human_0084,site_008,exploratory,human,18,200.73081443055324,/site_008/,/site_008/news_6/item_007
site_008_bot_0085,site_008,dfs,bot,44,28.777767759427395,/site_008/,/site_008/news_9/item_002
site_008_human_0086,site_008,distracted,human,12,149.87426439047636,/site_008/news_2/item_019,/site_008/news_0/item_009
site_008_bot_0087,site_008,browser_like,bot,46,248.33837206162906,/site_008/,/site_008/news_8
site_008_human_0088,site_008,comparison,human,22,153.54538490060054,/site_008/news_2/item_016,/site_008/news_2/item_018
site_008_bot_0089,site_008,bfs,bot,14,7.783709168571541,/site_008/,/site_008/news_8
site_009_human_0000,site_009,distracted,human,9,38.262722062001274,/site_009/,/site_009/docs_6
site_009_bot_0001,site_009,linear,bot,42,27.0310986551241,/site_009/,/site_009/docs_1/item_009
site_009_human_0002,site_009,exploratory,human,8,83.15781112953938,/site_009/,/site_009/docs_1
site_009_bot_0003,site_009,browser_like,bot,13,35.073827530643,/site_009/,/site_009/docs_2/item_001
site_009_human_0004,site_009,exploratory,human,17,140.9118931667099,/site_009/,/site_009/docs_7/item_007
site_009_bot_0005,site_009,noisy,bot,24,105.16925778994481,/site_009/docs_1/item_010,/site_009/docs_8/item_008
site_009_human_0006,site_009,exploratory,human,9,134.41700107534055,/site_009/,/site_009/docs_2
site_009_bot_0007,site_009,dfs,bot,32,16.216040307640185,/site_009/,/site_009/docs_3/item_000
site_009_human_0008,site_009,exploratory,human,8,219.9760078784088,/site_009/,/site_009/docs_4/item_002
site_009_bot_0009,site_009,noisy,bot,26,80.27857679414151,/site_009/docs_6/item_003,/site_009/docs_3/item_004
site_009_human_0010,site_009,distracted,human,17,283.5588659130525,/site_009/,/site_009/docs_7/item_000
site_009_bot_0011,site_009,bfs,bot,24,12.789278010365013,/site_009/,/site_009/docs_0/item_006
site_009_human_0012,site_009,comparison,human,15,207.68104638140005,/site_009/,/site_009/
site_009_bot_0013,site_009,browser_like,bot,25,82.42582542061017,/site_009/,/site_009/docs_1/item_005
site_009_human_0014,site_009,comparison,human,20,435.6331316710607,/site_009/,/site_009/docs_9/item_007
site_009_bot_0015,site_009,focused,bot,12,6.916121842072242,/site_009/docs_3,/site_009/docs_3/item_003
site_009_human_0016,site_009,exploratory,human,19,417.1097057190314,/site_009/,/site_009/docs_0/item_003
site_009_bot_0017,site_009,focused,bot,8,3.989516284281742,/site_009/docs_6,/site_009/docs_6/item_003
site_009_human_0018,site_009,distracted,human,21,206.41287501711722,/site_009/,/site_009/docs_4
site_009_bot_0019,site_009,linear,bot,31,21.998217308071432,/site_009/,/site_009/docs_0/item_014
site_009_human_0020,site_009,exploratory,human,6,96.38140678130934,/site_009/,/site_009/docs_0/item_004
site_009_bot_0021,site_009,noisy,bot,36,163.0851772175779,/site_009/docs_5/item_003,/site_009/docs_3/item_002
site_009_human_0022,site_009,goal_oriented,human,27,335.6261823922426,/site_009/docs_0,/site_009/docs_1
site_009_bot_0023,site_009,noisy,bot,36,88.48901334529866,/site_009/docs_1/item_009,/site_009/docs_2/item_002
site_009_human_0024,site_009,support_seeking,human,18,248.58145375138125,/site_009/,/site_009/
site_009_bot_0025,site_009,deep_harvest,bot,17,9.001154829961678,/site_009/docs_1/item_006,/site_009/docs_8/item_009
site_009_human_0026,site_009,support_seeking,human,21,316.5846765824414,/site_009/docs_2,/site_009/
site_009_bot_0027,site_009,linear,bot,34,21.78943516156623,/site_009/,/site_009/docs_1/item_001
site_009_human_0028,site_009,support_seeking,human,23,347.6136609769793,/site_009/,/site_009/docs_9/item_007
site_009_bot_0029,site_009,dfs,bot,31,18.814650019981634,/site_009/,/site_009/docs_1/item_003
site_009_human_0030,site_009,goal_oriented,human,11,96.68979089861948,/site_009/,/site_009/docs_4
site_009_bot_0031,site_009,bfs,bot,25,16.605117097760044,/site_009/,/site_009/docs_0/item_007
site_009_human_0032,site_009,goal_oriented,human,23,395.9468196691141,/site_009/,/site_009/docs_8/item_001
site_009_bot_0033,site_009,dfs,bot,15,8.372298157786727,/site_009/,/site_009/docs_9/item_007
site_009_human_0034,site_009,goal_oriented,human,19,375.0686210683795,/site_009/docs_4/item_004,/site_009/docs_3/item_000
site_009_bot_0035,site_009,focused,bot,8,4.06553149111848,/site_009/docs_6,/site_009/docs_6/item_003
site_009_human_0036,site_009,goal_oriented,human,5,17.600487483139133,/site_009/,/site_009/docs_4/item_009
site_009_bot_0037,site_009,dfs,bot,45,29.440543297806805,/site_009/,/site_009/docs_5/item_004
site_009_human_0038,site_009,distracted,human,21,269.5854577801894,/site_009/docs_9/item_002,/site_009/docs_2
site_009_bot_0039,site_009,linear,bot,26,15.825689814209737,/site_009/,/site_009/docs_0/item_009
site_009_human_0040,site_009,distracted,human,19,311.22692636429673,/site_009/,/site_009/docs_4
site_009_bot_0041,site_009,noisy,bot,26,85.36514637725568,/site_009/docs_1/item_001,/site_009/docs_9/item_004
site_009_human_0042,site_009,support_seeking,human,23,326.678424900345,/site_009/,/site_009/docs_0
site_009_bot_0043,site_009,focused,bot,8,3.751548748796913,/site_009/docs_5,/site_009/docs_5/item_004
site_009_human_0044,site_009,comparison,human,22,384.0132594684076,/site_009/,/site_009/docs_0/item_007
site_009_bot_0045,site_009,browser_like,bot,44,128.00836124623638,/site_009/,/site_009/docs_8/item_004
site_009_human_0046,site_009,exploratory,human,9,46.77181162357374,/site_009/,/site_009/docs_1
site_009_bot_0047,site_009,focused,bot,15,9.419995974216969,/site_009/docs_4,/site_009/docs_4/item_011
site_009_human_0048,site_009,support_seeking,human,14,88.89477070125115,/site_009/,/site_009/about
site_009_bot_0049,site_009,focused,bot,10,4.625309007471808,/site_009/docs_9,/site_009/docs_9/item_001
site_009_human_0050,site_009,goal_oriented,human,11,84.98668518983345,/site_009/,/site_009/contact
site_009_bot_0051,site_009,dfs,bot,32,18.597930285595854,/site_009/,/site_009/docs_3/item_000
site_009_human_0052,site_009,support_seeking,human,8,257.2536253659294,/site_009/,/site_009/docs_0
site_009_bot_0053,site_009,focused,bot,12,6.674190758723256,/site_009/docs_8,/site_009/docs_8/item_001
site_009_human_0054,site_009,comparison,human,23,428.8278755152948,/site_009/,/site_009/docs_0/item_003
site_009_bot_0055,site_009,browser_like,bot,43,115.52626194915004,/site_009/,/site_009/docs_9/item_006
site_009_human_0056,site_009,goal_oriented,human,17,408.60402893876443,/site_009/docs_9/item_005,/site_009/docs_1/item_010
site_009_bot_0057,site_009,noisy,bot,13,28.737818835889357,/site_009/docs_0/item_008,/site_009/docs_1/item_002
site_009_human_0058,site_009,exploratory,human,6,82.02827946802408,/site_009/docs_0/item_012,/site_009/docs_7/item_006
site_009_bot_0059,site_009,deep_harvest,bot,27,16.896707592914634,/site_009/docs_1/item_006,/site_009/docs_0/item_012
site_009_human_0060,site_009,distracted,human,19,323.2586576093883,/site_009/docs_5/item_000,/site_009/docs_6/item_000
site_009_bot_0061,site_009,linear,bot,45,26.667240168359534,/site_009/,/site_009/docs_2/item_001
site_009_human_0062,site_009,support_seeking,human,9,67.50245862936046,/site_009/,/site_009/docs_9/item_001
site_009_bot_0063,site_009,dfs,bot,23,13.466120116070178,/site_009/,/site_009/docs_0/item_000
site_009_human_0064,site_009,distracted,human,10,134.82941748035887,/site_009/,/site_009/docs_1/item_009
site_009_bot_0065,site_009,deep_harvest,bot,19,12.163734056227211,/site_009/docs_1/item_006,/site_009/docs_4/item_000
site_009_human_0066,site_009,goal_oriented,human,13,102.71161517517703,/site_009/,/site_009/docs_0
site_009_bot_0067,site_009,focused,bot,9,5.098782909521399,/site_009/docs_2,/site_009/docs_2/item_000
site_009_human_0068,site_009,support_seeking,human,21,386.84178073527426,/site_009/,/site_009/docs_1/item_010
site_009_bot_0069,site_009,noisy,bot,33,99.3249959544396,/site_009/docs_9/item_004,/site_009/docs_8/item_001
site_009_human_0070,site_009,comparison,human,15,233.7802874763917,/site_009/,/site_009/docs_8/item_007
site_009_bot_0071,site_009,noisy,bot,32,103.53189850208727,/site_009/docs_7/item_000,/site_009/docs_8/item_010
site_009_human_0072,site_009,goal_oriented,human,8,67.2445825597587,/site_009/,/site_009/faq
site_009_bot_0073,site_009,bfs,bot,42,29.261298593149906,/site_009/,/site_009/docs_1/item_007
site_009_human_0074,site_009,goal_oriented,human,6,36.963786322077034,/site_009/docs_6/item_006,/site_009/docs_6
site_009_bot_0075,site_009,noisy,bot,18,71.20001412265717,/site_009/docs_0/item_014,/site_009/docs_0/item_012
site_009_human_0076,site_009,exploratory,human,28,439.56225089918695,/site_009/,/site_009/docs_8/item_005
site_009_bot_0077,site_009,browser_like,bot,45,144.90429105190267,/site_009/,/site_009/docs_8
site_009_human_0078,site_009,exploratory,human,16,79.68903579105249,/site_009/,/site_009/docs_3/item_004
site_009_bot_0079,site_009,noisy,bot,15,55.60943076365689,/site_009/docs_8/item_009,/site_009/docs_7/item_002
site_009_human_0080,site_009,comparison,human,5,138.46142536339113,/site_009/docs_9/item_000,/site_009/docs_8/item_010
site_009_bot_0081,site_009,noisy,bot,13,32.56830588672085,/site_009/docs_3/item_000,/site_009/docs_0/item_003
site_009_human_0082,site_009,distracted,human,25,214.20301715980054,/site_009/,/site_009/about
site_009_bot_0083,site_009,bfs,bot,23,14.90035799736091,/site_009/,/site_009/docs_0/item_005
site_009_human_0084,site_009,comparison,human,10,144.51793929378172,/site_009/,/site_009/docs_7
site_009_bot_0085,site_009,bfs,bot,29,17.022911391105342,/site_009/,/site_009/docs_0/item_011
site_009_human_0086,site_009,goal_oriented,human,8,132.10494823798498,/site_009/docs_0,/site_009/docs_2/item_001
site_009_bot_0087,site_009,browser_like,bot,37,158.6030800987907,/site_009/,/site_009/docs_4/item_009
site_009_human_0088,site_009,support_seeking,human,8,108.05552605704179,/site_009/docs_7/item_006,/site_009/docs_7
site_009_bot_0089,site_009,deep_harvest,bot,35,20.98594915539679,/site_009/docs_1/item_006,/site_009/docs_3/item_008
site_010_human_0000,site_010,comparison,human,14,200.30160262742035,/site_010/,/site_010/support_2/item_003
site_010_bot_0001,site_010,focused,bot,9,5.417774782457352,/site_010/support_5,/site_010/support_5/item_002
site_010_human_0002,site_010,goal_oriented,human,7,61.3615513740978,/site_010/,/site_010/support_1/item_005
site_010_bot_0003,site_010,browser_like,bot,21,75.20114628074565,/site_010/,/site_010/support_0/item_012
site_010_human_0004,site_010,exploratory,human,9,51.71161494011624,/site_010/,/site_010/support_0/item_005
site_010_bot_0005,site_010,deep_harvest,bot,33,20.363916665186096,/site_010/support_6/item_005,/site_010/support_4/item_001
site_010_human_0006,site_010,comparison,human,20,259.32654318419,/site_010/,/site_010/
site_010_bot_0007,site_010,dfs,bot,20,11.421810661084255,/site_010/,/site_010/support_2/item_000
site_010_human_0008,site_010,distracted,human,16,176.76513624989806,/site_010/,/site_010/search
site_010_bot_0009,site_010,focused,bot,14,6.45189353568315,/site_010/support_0,/site_010/support_0/item_000
site_010_human_0010,site_010,goal_oriented,human,23,271.0265579467416,/site_010/,/site_010/support_7/item_001
site_010_bot_0011,site_010,linear,bot,13,6.669059516973954,/site_010/,/site_010/support_6
site_010_human_0012,site_010,support_seeking,human,18,466.77166899345724,/site_010/,/site_010/support_0/item_005
site_010_bot_0013,site_010,noisy,bot,42,165.20012941499863,/site_010/support_7/item_001,/site_010/support_6/item_007
site_010_human_0014,site_010,support_seeking,human,10,99.2661603689978,/site_010/,/site_010/support_2/item_004
site_010_bot_0015,site_010,dfs,bot,36,22.104417767724957,/site_010/,/site_010/support_4/item_005
site_010_human_0016,site_010,goal_oriented,human,13,89.54881152713789,/site_010/support_4/item_012,/site_010/support_4/item_009
site_010_bot_0017,site_010,linear,bot,40,27.592482582848284,/site_010/,/site_010/support_2/item_002
site_010_human_0018,site_010,distracted,human,9,107.39584396427325,/site_010/,/site_010/support_1
site_010_bot_0019,site_010,dfs,bot,25,15.180859019067288,/site_010/,/site_010/support_7
site_010_human_0020,site_010,goal_oriented,human,21,353.65755292548846,/site_010/support_7/item_000,/site_010/support_4/item_008
site_010_bot_0021,site_010,bfs,bot,13,7.039716829953812,/site_010/,/site_010/support_6
site_010_human_0022,site_010,support_seeking,human,8,133.39293909618303,/site_010/,/site_010/
site_010_bot_0023,site_010,deep_harvest,bot,14,10.176363648556796,/site_010/support_6/item_005,/site_010/support_6/item_006
site_010_human_0024,site_010,exploratory,human,28,493.61471811834497,/site_010/,/site_010/support_6
site_010_bot_0025,site_010,noisy,bot,17,45.350901918702235,/site_010/support_3/item_005,/site_010/about
site_010_human_0026,site_010,comparison,human,6,101.26393599541933,/site_010/,/site_010/support_0/item_004
site_010_bot_0027,site_010,dfs,bot,32,21.991093080222253,/site_010/,/site_010/support_7/item_003
site_010_human_0028,site_010,comparison,human,23,313.0106528224419,/site_010/,/site_010/support_2/item_000
site_010_bot_0029,site_010,noisy,bot,45,166.67625437472282,/site_010/support_5/item_006,/site_010/support_0/item_011
site_010_human_0030,site_010,goal_oriented,human,28,438.74498651895175,/site_010/support_1/item_008,/site_010/support_6/item_009
site_010_bot_0031,site_010,focused,bot,14,7.085059583321644,/site_010/support_4,/site_010/support_4/item_003
site_010_human_0032,site_010,goal_oriented,human,22,353.96315014117033,/site_010/support_2/item_002,/site_010/support_2
site_010_bot_0033,site_010,focused,bot,6,3.3309576930440192,/site_010/support_2,/site_010/support_2/item_001
site_010_human_0034,site_010,goal_oriented,human,16,345.33338379868536,/site_010/,/site_010/
site_010_bot_0035,site_010,linear,bot,31,17.495477895522818,/site_010/,/site_010/support_1/item_003
site_010_human_0036,site_010,comparison,human,11,115.91118806333893,/site_010/support_1/item_002,/site_010/
site_010_bot_0037,site_010,noisy,bot,19,55.885407881758596,/site_010/support_6/item_005,/site_010/contact
site_010_human_0038,site_010,exploratory,human,10,182.150245175866,/site_010/,/site_010/support_4
site_010_bot_0039,site_010,bfs,bot,45,29.589484707030774,/site_010/,/site_010/support_3/item_001
site_010_human_0040,site_010,exploratory,human,15,253.06609280516702,/site_010/,/site_010/support_2
site_010_bot_0041,site_010,linear,bot,46,27.017750728701344,/site_010/,/site_010/support_3/item_003
site_010_human_0042,site_010,support_seeking,human,24,292.1049502295077,/site_010/,/site_010/support_7/item_005
site_010_bot_0043,site_010,deep_harvest,bot,36,20.140456555993737,/site_010/support_6/item_005,/site_010/support_7/item_005
site_010_human_0044,site_010,exploratory,human,14,199.67909054516036,/site_010/,/site_010/support_6
site_010_bot_0045,site_010,linear,bot,46,27.291060742513213,/site_010/,/site_010/support_3/item_003
site_010_human_0046,site_010,comparison,human,26,236.92538794325554,/site_010/support_7/item_001,/site_010/faq
site_010_bot_0047,site_010,deep_harvest,bot,21,10.632049999174756,/site_010/support_6/item_005,/site_010/support_3/item_007
site_010_human_0048,site_010,goal_oriented,human,25,354.4237942117431,/site_010/,/site_010/support_4/item_008
site_010_bot_0049,site_010,bfs,bot,38,23.532973241736727,/site_010/,/site_010/support_1/item_009
site_010_human_0050,site_010,comparison,human,28,264.88235557569,/site_010/,/site_010/support_2/item_001
site_010_bot_0051,site_010,dfs,bot,44,26.579254139814715,/site_010/,/site_010/support_4/item_006
site_010_human_0052,site_010,distracted,human,16,318.8649211301547,/site_010/,/site_010/support_4/item_003
site_010_bot_0053,site_010,deep_harvest,bot,22,14.250316957241337,/site_010/support_6/item_005,/site_010/support_0/item_008
site_010_human_0054,site_010,comparison,human,27,327.6346203742357,/site_010/,/site_010/support_4/item_008
site_010_bot_0055,site_010,browser_like,bot,46,250.08516384845518,/site_010/,/site_010/support_6/item_007
site_010_human_0056,site_010,support_seeking,human,8,113.29442845864912,/site_010/,/site_010/
site_010_bot_0057,site_010,deep_harvest,bot,42,26.250941522642997,/site_010/support_6/item_005,/site_010/support_4/item_000
site_010_human_0058,site_010,distracted,human,11,236.64267703926103,/site_010/support_1/item_008,/site_010/about
site_010_bot_0059,site_010,focused,bot,9,5.780727067110294,/site_010/support_7,/site_010/support_7/item_004
site_010_human_0060,site_010,exploratory,human,9,80.22503128501633,/site_010/contact,/site_010/support_4/item_012
site_010_bot_0061,site_010,browser_like,bot,41,160.10848524436292,/site_010/,/site_010/support_2
site_010_human_0062,site_010,goal_oriented,human,13,147.56498707546834,/site_010/,/site_010/support_4
site_010_bot_0063,site_010,noisy,bot,18,72.75601897391866,/site_010/,/site_010/support_1/item_003
site_010_human_0064,site_010,support_seeking,human,15,179.24559164348648,/site_010/,/site_010/contact
site_010_bot_0065,site_010,browser_like,bot,34,126.23361871922896,/site_010/,/site_010/support_1/item_009
site_010_human_0066,site_010,distracted,human,8,104.1092720851954,/site_010/,/site_010/
site_010_bot_0067,site_010,noisy,bot,22,55.153698322481844,/site_010/support_7/item_000,/site_010/support_4
site_010_human_0068,site_010,comparison,human,18,218.42265365462168,/site_010/,/site_010/support_7
site_010_bot_0069,site_010,linear,bot,20,11.520485681142148,/site_010/,/site_010/support_0/item_005
site_010_human_0070,site_010,distracted,human,27,195.8692161524556,/site_010/support_7/item_004,/site_010/support_4/item_005
site_010_bot_0071,site_010,linear,bot,37,21.41893023235956,/site_010/,/site_010/support_1/item_009
site_010_human_0072,site_010,exploratory,human,18,219.7281518417114,/site_010/support_7/item_000,/site_010/about
site_010_bot_0073,site_010,noisy,bot,41,183.59776158648373,/site_010/support_6/item_006,/site_010/support_1/item_003
site_010_human_0074,site_010,support_seeking,human,6,125.43112700414068,/site_010/,/site_010/support_1/item_002
site_010_bot_0075,site_010,dfs,bot,18,12.512251612253547,/site_010/,/site_010/faq
site_010_human_0076,site_010,exploratory,human,22,259.99282682652233,/site_010/,/site_010/support_1/item_002
site_010_bot_0077,site_010,dfs,bot,44,29.30739616374866,/site_010/,/site_010/support_4/item_006
site_010_human_0078,site_010,comparison,human,7,165.34309290926214,/site_010/support_2/item_000,/site_010/support_0/item_005
site_010_bot_0079,site_010,deep_harvest,bot,21,13.200173430792827,/site_010/support_6/item_005,/site_010/support_3/item_007
site_010_human_0080,site_010,support_seeking,human,15,130.02173067088333,/site_010/,/site_010/support_2/item_000
site_010_bot_0081,site_010,deep_harvest,bot,27,17.521078135797925,/site_010/support_6/item_005,/site_010/support_7/item_003
site_010_human_0082,site_010,distracted,human,16,160.3265634174354,/site_010/,/site_010/support_6/item_005
site_010_bot_0083,site_010,dfs,bot,44,27.637183375750276,/site_010/,/site_010/support_4/item_006
site_010_human_0084,site_010,exploratory,human,5,24.77934223644028,/site_010/support_3/item_007,/site_010/support_3/item_003
site_010_bot_0085,site_010,dfs,bot,34,23.694949577594446,/site_010/,/site_010/support_1/item_000
site_010_human_0086,site_010,exploratory,human,6,39.67229569213652,/site_010/support_7/item_002,/site_010/support_5/item_001
site_010_bot_0087,site_010,focused,bot,14,6.447711140418221,/site_010/support_0,/site_010/support_0/item_000
site_010_human_0088,site_010,comparison,human,7,23.020109474415342,/site_010/support_7/item_000,/site_010/support_4/item_004
site_010_bot_0089,site_010,linear,bot,26,15.75872196791132,/site_010/,/site_010/support_0/item_011
site_011_human_0000,site_011,distracted,human,14,165.8493611341106,/site_011/forum_1/item_002,/site_011/forum_5
site_011_bot_0001,site_011,noisy,bot,29,71.90334714075944,/site_011/forum_4/item_004,/site_011/forum_3/item_007
site_011_human_0002,site_011,support_seeking,human,21,382.62946496578445,/site_011/,/site_011/
site_011_bot_0003,site_011,focused,bot,11,7.508423358579827,/site_011/forum_2,/site_011/forum_2/item_005
site_011_human_0004,site_011,exploratory,human,25,319.20081775608145,/site_011/,/site_011/forum_2
site_011_bot_0005,site_011,noisy,bot,33,121.1380256368653,/site_011/forum_5/item_002,/site_011/forum_1/item_005
site_011_human_0006,site_011,comparison,human,10,121.83342838774598,/site_011/forum_0/item_000,/site_011/forum_3/item_006
site_011_bot_0007,site_011,bfs,bot,25,18.27544297145764,/site_011/,/site_011/forum_0/item_011
site_011_human_0008,site_011,support_seeking,human,17,232.56659844918516,/site_011/,/site_011/forum_1/item_006
site_011_bot_0009,site_011,deep_harvest,bot,41,23.47761041036379,/site_011/forum_2/item_009,/site_011/forum_1/item_000
site_011_human_0010,site_011,support_seeking,human,8,112.36419264979467,/site_011/,/site_011/forum_3
site_011_bot_0011,site_011,focused,bot,12,7.166127917716018,/site_011/forum_5,/site_011/forum_5/item_001
site_011_human_0012,site_011,comparison,human,21,383.52754613617486,/site_011/,/site_011/
site_011_bot_0013,site_011,focused,bot,15,8.331513336434881,/site_011/forum_1,/site_011/forum_1/item_011
site_011_human_0014,site_011,goal_oriented,human,16,179.4126829629459,/site_011/,/site_011/forum_2/item_001
site_011_bot_0015,site_011,linear,bot,38,24.069094244139414,/site_011/,/site_011/forum_1/item_011
site_011_human_0016,site_011,exploratory,human,6,37.8608952495215,/site_011/,/site_011/
site_011_bot_0017,site_011,noisy,bot,40,135.50151726619364,/site_011/about,/site_011/forum_1/item_011
site_011_human_0018,site_011,exploratory,human,22,383.26887301168375,/site_011/,/site_011/forum_5/item_007
site_011_bot_0019,site_011,noisy,bot,19,79.92718728772752,/site_011/forum_5,/site_011/forum_1/item_003
site_011_human_0020,site_011,support_seeking,human,10,49.85085754141671,/site_011/contact,/site_011/forum_4/item_003
site_011_bot_0021,site_011,noisy,bot,42,174.66677637870453,/site_011/forum_4/item_006,/site_011/forum_3
site_011_human_0022,site_011,distracted,human,27,281.0395790542525,/site_011/forum_5/item_003,/site_011/forum_4/item_006
site_011_bot_0023,site_011,focused,bot,9,4.220212977341924,/site_011/forum_4,/site_011/forum_4/item_005
site_011_human_0024,site_011,support_seeking,human,24,243.3370069716423,/site_011/,/site_011/forum_1/item_015
site_011_bot_0025,site_011,deep_harvest,bot,28,16.554018426853055,/site_011/forum_2/item_009,/site_011/forum_1/item_005
site_011_human_0026,site_011,goal_oriented,human,14,169.70122447037278,/site_011/,/site_011/cart
site_011_bot_0027,site_011,bfs,bot,44,27.0942458677225,/site_011/,/site_011/forum_2/item_003
site_011_human_0028,site_011,support_seeking,human,9,158.64535390233328,/site_011/,/site_011/forum_4
site_011_bot_0029,site_011,noisy,bot,25,70.59425461353521,/site_011/forum_3/item_005,/site_011/forum_4/item_003
site_011_human_0030,site_011,comparison,human,26,360.9261212311324,/site_011/,/site_011/forum_1/item_012
site_011_bot_0031,site_011,noisy,bot,22,76.22697930371064,/site_011/forum_2/item_009,/site_011/forum_3/item_005
site_011_human_0032,site_011,distracted,human,6,63.075149634975695,/site_011/forum_5/item_002,/site_011/cart
site_011_bot_0033,site_011,browser_like,bot,41,145.5086719621145,/site_011/,/site_011/forum_1/item_004
site_011_human_0034,site_011,exploratory,human,16,275.47984328539945,/site_011/forum_0/item_008,/site_011/forum_4/item_005
site_011_bot_0035,site_011,focused,bot,11,4.7874585023871274,/site_011/forum_2,/site_011/forum_2/item_005
site_011_human_0036,site_011,support_seeking,human,21,410.1992812200441,/site_011/,/site_011/
site_011_bot_0037,site_011,bfs,bot,31,18.96459438213627,/site_011/,/site_011/forum_1/item_003
site_011_human_0038,site_011,support_seeking,human,13,132.86423972478312,/site_011/forum_1/item_014,/site_011/forum_4
site_011_bot_0039,site_011,bfs,bot,29,15.376915643431294,/site_011/,/site_011/forum_1/item_001
site_011_human_0040,site_011,distracted,human,25,259.22148704722065,/site_011/forum_2/item_004,/site_011/search
site_011_bot_0041,site_011,noisy,bot,38,147.15065472876282,/site_011/faq,/site_011/forum_2/item_002
site_011_human_0042,site_011,goal_oriented,human,9,102.50860117128691,/site_011/forum_5/item_009,/site_011/
site_011_bot_0043,site_011,bfs,bot,38,24.417101220743618,/site_011/,/site_011/forum_1/item_010
site_011_human_0044,site_011,exploratory,human,16,195.13705425794868,/site_011/,/site_011/faq
site_011_bot_0045,site_011,bfs,bot,20,11.627500633806507,/site_011/,/site_011/forum_0/item_006
site_011_human_0046,site_011,distracted,human,22,244.48608597286378,/site_011/,/site_011/forum_1
site_011_bot_0047,site_011,focused,bot,9,3.3483498355348127,/site_011/forum_4,/site_011/forum_4/item_005
site_011_human_0048,site_011,exploratory,human,26,411.7251384566541,/site_011/forum_5/item_009,/site_011/forum_4
site_011_bot_0049,site_011,focused,bot,11,6.012669191539087,/site_011/forum_2,/site_011/forum_2/item_005
site_011_human_0050,site_011,support_seeking,human,23,255.95949237068132,/site_011/forum_1/item_006,/site_011/contact
site_011_bot_0051,site_011,focused,bot,15,6.4109160355666965,/site_011/forum_0,/site_011/forum_0/item_001
site_011_human_0052,site_011,exploratory,human,7,49.54765585963663,/site_011/forum_1/item_006,/site_011/forum_0
site_011_bot_0053,site_011,deep_harvest,bot,45,27.32298022674108,/site_011/forum_2/item_009,/site_011/forum_1/item_004
site_011_human_0054,site_011,support_seeking,human,8,151.80645483221733,/site_011/,/site_011/
