session_id,timestamp,path,delta_t,label,page_category,referrer,user_agent,status_code
human_0124,24.96063639060341,/products/category-1/item-6,2.5345197500787804,human,products,/products/category-1,Mozilla/5.0,200
human_0124,28.902067704864074,/products/category-1,3.9414313142606634,human,products,/products/category-1/item-6,Mozilla/5.0,200
human_0124,35.45669715621384,/products/category-1/item-4,6.554629451349767,human,products,/products/category-1,Mozilla/5.0,200
human_0124,36.78549722582768,/products/category-1,1.328800069613838,human,products,/products/category-1/item-4,Mozilla/5.0,200
human_0124,39.372923842220736,/products/category-1/item-3,2.5874266163930506,human,products,/products/category-1,Mozilla/5.0,200
human_0124,40.45533989803635,/about,1.082416055815616,human,about,/products/category-1/item-3,Mozilla/5.0,200
human_0124,43.670176874866236,/products/category-1/item-3,3.214836976829888,human,products,/about,Mozilla/5.0,200
human_0124,50.61050340258374,/support/faq-5,6.9403265277175015,human,support,/products/category-1/item-3,Mozilla/5.0,200
human_0124,55.43649143926384,/support/contact,4.825988036680104,human,support,/support/faq-5,Mozilla/5.0,200
human_0124,59.94340144559502,/support/faq-5,4.506910006331184,human,support,/support/contact,Mozilla/5.0,200
human_0124,63.67797144593023,/support/contact,3.734570000335208,human,support,/support/faq-5,Mozilla/5.0,200
human_0124,64.80105103716917,/products/category-4/item-3,1.1230795912389455,human,products,/support/contact,Mozilla/5.0,200
human_0125,5.074263589875379,/,5.074263589875379,human,home,/,Mozilla/5.0,200
human_0125,16.459871959203443,/support,11.385608369328065,human,support,/,Mozilla/5.0,200
human_0125,23.42571903990474,/support/faq-2,6.9658470807013,human,support,/support,Mozilla/5.0,200
human_0125,27.896166554109982,/support/contact,4.470447514205242,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,30.32221274856532,/support/faq-2,2.426046194455339,human,support,/support/contact,Mozilla/5.0,200
human_0125,34.86365445259756,/support/contact,4.541441704032236,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,40.51771871970825,/support/faq-2,5.654064267110692,human,support,/support/contact,Mozilla/5.0,200
human_0125,46.143818906190475,/support/contact,5.6261001864822235,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,53.073933393445294,/support/faq-2,6.93011448725482,human,support,/support/contact,Mozilla/5.0,200
human_0125,60.13462940738783,/support/contact,7.060696013942534,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,63.22123769721989,/support/faq-2,3.0866082898320677,human,support,/support/contact,Mozilla/5.0,200
human_0125,66.23993052959774,/support/contact,3.018692832377846,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,68.08265141300926,/support/faq-2,1.8427208834115096,human,support,/support/contact,Mozilla/5.0,200
human_0125,76.03582716511919,/support/contact,7.9531757521099316,human,support,/support/faq-2,Mozilla/5.0,200
human_0125,79.74984553654554,/products/category-2/item-6,3.714018371426345,human,products,/support/contact,Mozilla/5.0,200
human_0125,85.89574544903748,/support/contact,6.145899912491942,human,support,/products/category-2/item-6,Mozilla/5.0,200
human_0125,89.18943214587,/products/category-2/item-6,3.2936866968325162,human,products,/support/contact,Mozilla/5.0,200
human_0125,94.01470578693535,/support/contact,4.825273641065356,human,support,/products/category-2/item-6,Mozilla/5.0,200
human_0125,100.65060369663273,/products/category-3/item-3,6.635897909697382,human,products,/support/contact,Mozilla/5.0,200
human_0125,106.15303378948562,/support/faq-1,5.502430092852897,human,support,/products/category-3/item-3,Mozilla/5.0,200
human_0126,3.3500474666794986,/,3.3500474666794986,human,home,/,Mozilla/5.0,200
human_0126,4.5154946202025625,/about,1.165447153523064,human,about,/,Mozilla/5.0,200
human_0126,11.560643342559429,/about/careers,7.045148722356866,human,about,/about,Mozilla/5.0,200
human_0126,16.198480922790775,/about,4.637837580231347,human,about,/about/careers,Mozilla/5.0,200
human_0126,20.735837325838826,/about/team,4.537356403048052,human,about,/about,Mozilla/5.0,200
human_0126,27.394321403131052,/about/careers,6.658484077292226,human,about,/about/team,Mozilla/5.0,200
human_0126,31.198491131610155,/support/contact,3.8041697284791036,human,support,/about/careers,Mozilla/5.0,200
human_0126,36.42640110996517,/about/careers,5.227909978355016,human,about,/support/contact,Mozilla/5.0,200
human_0126,44.01830147775761,/support/contact,7.591900367792439,human,support,/about/careers,Mozilla/5.0,200
human_0126,48.1486482651514,/about/careers,4.130346787393791,human,about,/support/contact,Mozilla/5.0,200
human_0126,53.16804334449006,/support/contact,5.019395079338655,human,support,/about/careers,Mozilla/5.0,200
human_0126,59.30276778874325,/about/careers,6.134724444253191,human,about,/support/contact,Mozilla/5.0,200
human_0126,61.202486969750545,/support/contact,1.8997191810072915,human,support,/about/careers,Mozilla/5.0,200
human_0126,62.85811203438566,/products/category-4,1.6556250646351183,human,products,/support/contact,Mozilla/5.0,200
human_0126,70.02871332457357,/products/category-4/item-6,7.170601290187907,human,products,/products/category-4,Mozilla/5.0,200
human_0127,2.3103748179765375,/,2.3103748179765375,human,home,/,Mozilla/5.0,200
human_0127,8.706851258704042,/blog,6.396476440727504,human,blog,/,Mozilla/5.0,200
human_0127,13.885806389323292,/blog/post-6,5.17895513061925,human,blog,/blog,Mozilla/5.0,200
human_0127,18.513824408344323,/blog,4.62801801902103,human,blog,/blog/post-6,Mozilla/5.0,200
human_0127,21.37608523336054,/blog/post-9,2.86226082501622,human,blog,/blog,Mozilla/5.0,200
human_0127,28.268163712226,/products/category-4,6.892078478865458,human,products,/blog/post-9,Mozilla/5.0,200
human_0127,34.509774332543756,/products/category-4/item-4,6.241610620317761,human,products,/products/category-4,Mozilla/5.0,200
human_0127,37.9629238333783,/products/category-4,3.453149500834542,human,products,/products/category-4/item-4,Mozilla/5.0,200
human_0127,41.48758386505952,/products/category-4/item-5,3.5246600316812216,human,products,/products/category-4,Mozilla/5.0,200
human_0127,50.94345100516411,/products/category-4,9.45586714010459,human,products,/products/category-4/item-5,Mozilla/5.0,200
human_0127,58.383469716109886,/products/category-4/item-3,7.440018710945776,human,products,/products/category-4,Mozilla/5.0,200
human_0127,61.95881954970933,/products/category-4,3.5753498335994456,human,products,/products/category-4/item-3,Mozilla/5.0,200
human_0127,69.44622486333168,/products/category-4/item-5,7.487405313622354,human,products,/products/category-4,Mozilla/5.0,200
human_0127,71.67591740709628,/products/category-4,2.2296925437646014,human,products,/products/category-4/item-5,Mozilla/5.0,200
human_0127,75.84312824469117,/products/category-4/item-6,4.167210837594891,human,products,/products/category-4,Mozilla/5.0,200
human_0127,76.83619491377551,/support/faq-5,0.9930666690843388,human,support,/products/category-4/item-6,Mozilla/5.0,200
human_0128,4.948951770927569,/,4.948951770927569,human,home,/,Mozilla/5.0,200
human_0128,10.688391352985427,/support,5.739439582057857,human,support,/,Mozilla/5.0,200
human_0128,15.903703496224253,/support/faq-1,5.215312143238825,human,support,/support,Mozilla/5.0,200
human_0128,18.047584524640122,/support,2.143881028415871,human,support,/support/faq-1,Mozilla/5.0,200
human_0128,24.38371127646657,/support/faq-2,6.33612675182645,human,support,/support,Mozilla/5.0,200
human_0128,29.409536270668145,/support/contact,5.025824994201575,human,support,/support/faq-2,Mozilla/5.0,200
human_0128,34.87401165015524,/products/category-1/item-6,5.464475379487094,human,products,/support/contact,Mozilla/5.0,200
human_0128,38.18212024644439,/support/faq-2,3.308108596289154,human,support,/products/category-1/item-6,Mozilla/5.0,200
human_0128,43.58969839380934,/products/category-1/item-6,5.407578147364955,human,products,/support/faq-2,Mozilla/5.0,200
human_0128,47.322545361043645,/support/faq-2,3.7328469672343028,human,support,/products/category-1/item-6,Mozilla/5.0,200
human_0128,56.22894676691236,/products/category-1/item-6,8.90640140586871,human,products,/support/faq-2,Mozilla/5.0,200
human_0128,59.815818885888014,/support/faq-2,3.5868721189756547,human,support,/products/category-1/item-6,Mozilla/5.0,200
human_0128,69.32284463458976,/support/contact,9.50702574870175,human,support,/support/faq-2,Mozilla/5.0,200
human_0128,71.3356489112357,/support/faq-2,2.012804276645944,human,support,/support/contact,Mozilla/5.0,200
human_0128,77.51483306121581,/support/contact,6.17918414998012,human,support,/support/faq-2,Mozilla/5.0,200
human_0128,82.19648439069165,/support/faq-2,4.681651329475839,human,support,/support/contact,Mozilla/5.0,200
human_0128,87.8679432809361,/support/contact,5.671458890244456,human,support,/support/faq-2,Mozilla/5.0,200
human_0128,88.3679432809361,/support/faq-2,0.5,human,support,/support/contact,Mozilla/5.0,200
human_0128,93.32408863511517,/products/category-2/item-7,4.956145354179077,human,products,/support/faq-2,Mozilla/5.0,200
human_0129,3.0380715988964067,/,3.0380715988964067,human,home,/,Mozilla/5.0,200
human_0129,9.668610718960277,/blog,6.630539120063871,human,blog,/,Mozilla/5.0,200
human_0129,14.619496296543012,/blog/post-7,4.950885577582736,human,blog,/blog,Mozilla/5.0,200
human_0129,24.996710423992266,/blog/post-8,10.377214127449253,human,blog,/blog/post-7,Mozilla/5.0,200
human_0129,30.979571177076203,/products/category-3,5.982860753083939,human,products,/blog/post-8,Mozilla/5.0,200
human_0129,33.475332079921394,/products/category-3/item-6,2.495760902845194,human,products,/products/category-3,Mozilla/5.0,200
human_0129,37.03852145872714,/support/faq-2,3.5631893788057436,human,support,/products/category-3/item-6,Mozilla/5.0,200
human_0129,41.19595565245223,/products/category-3/item-6,4.157434193725085,human,products,/support/faq-2,Mozilla/5.0,200
human_0129,43.041960154705166,/support/faq-4,1.846004502252938,human,support,/products/category-3/item-6,Mozilla/5.0,200
human_0129,47.3140397755091,/support/contact,4.272079620803936,human,support,/support/faq-4,Mozilla/5.0,200
human_0129,53.5834922193718,/support/faq-4,6.269452443862697,human,support,/support/contact,Mozilla/5.0,200
human_0129,58.07773404107967,/products/category-5/item-5,4.494241821707874,human,products,/support/faq-4,Mozilla/5.0,200
human_0129,62.14023024490254,/support/faq-5,4.062496203822864,human,support,/products/category-5/item-5,Mozilla/5.0,200
human_0129,68.26469023098355,/products/category-5/item-5,6.1244599860810025,human,products,/support/faq-5,Mozilla/5.0,200
human_0130,7.04132725623632,/,7.04132725623632,human,home,/,Mozilla/5.0,200
human_0130,14.70301526673673,/blog,7.661688010500409,human,blog,/,Mozilla/5.0,200
human_0130,21.383927289060942,/blog/post-5,6.680912022324211,human,blog,/blog,Mozilla/5.0,200
human_0130,26.321473547903416,/blog,4.937546258842474,human,blog,/blog/post-5,Mozilla/5.0,200
human_0130,26.821473547903416,/blog/post-5,0.5,human,blog,/blog,Mozilla/5.0,200
human_0130,29.693904282679814,/products/category-6,2.872430734776397,human,products,/blog/post-5,Mozilla/5.0,200
human_0130,34.466150874385406,/products/category-6/item-1,4.772246591705591,human,products,/products/category-6,Mozilla/5.0,200
human_0130,39.5343666540713,/support/faq-2,5.068215779685894,human,support,/products/category-6/item-1,Mozilla/5.0,200
human_0130,45.07057127483092,/products/category-6/item-1,5.536204620759618,human,products,/support/faq-2,Mozilla/5.0,200
human_0130,51.88723295786911,/support/faq-2,6.816661683038192,human,support,/products/category-6/item-1,Mozilla/5.0,200
human_0130,57.36331744015814,/products/category-6/item-1,5.476084482289034,human,products,/support/faq-2,Mozilla/5.0,200
human_0130,64.63837271075445,/support/faq-2,7.275055270596308,human,support,/products/category-6/item-1,Mozilla/5.0,200
human_0130,66.32837031090448,/products/category-6/item-1,1.689997600150023,human,products,/support/faq-2,Mozilla/5.0,200
human_0131,6.171099166517799,/,6.171099166517799,human,home,/,Mozilla/5.0,200
human_0131,13.24829545161425,/blog,7.077196285096452,human,blog,/,Mozilla/5.0,200
human_0131,15.681732995169272,/blog/post-1,2.4334375435550206,human,blog,/blog,Mozilla/5.0,200
human_0131,20.258426824739093,/blog/post-2,4.5766938295698205,human,blog,/blog/post-1,Mozilla/5.0,200
human_0131,23.405722912330628,/products/category-3,3.147296087591535,human,products,/blog/post-2,Mozilla/5.0,200
human_0131,24.659190908131233,/products/category-5/item-7,1.2534679958006048,human,products,/products/category-3,Mozilla/5.0,200
human_0131,30.259829834125984,/support/faq-1,5.600638925994751,human,support,/products/category-5/item-7,Mozilla/5.0,200
human_0131,34.27241032362555,/products/category-3/item-7,4.012580489499565,human,products,/support/faq-1,Mozilla/5.0,200
human_0131,42.14233899537885,/support/faq-1,7.869928671753301,human,support,/products/category-3/item-7,Mozilla/5.0,200
human_0131,46.59058089065116,/products/category-3/item-7,4.448241895272313,human,products,/support/faq-1,Mozilla/5.0,200
human_0131,51.742458198702245,/support/faq-5,5.151877308051085,human,support,/products/category-3/item-7,Mozilla/5.0,200
human_0131,57.35580188187596,/products/category-3/item-7,5.613343683173716,human,products,/support/faq-5,Mozilla/5.0,200
human_0131,59.75821385170968,/support/faq-5,2.4024119698337167,human,support,/products/category-3/item-7,Mozilla/5.0,200
human_0131,63.96522923235325,/products/category-2/item-3,4.207015380643576,human,products,/support/faq-5,Mozilla/5.0,200
human_0131,68.23738828629126,/products/category-2/item-1,4.272159053938017,human,products,/products/category-2/item-3,Mozilla/5.0,200
human_0131,76.49973382422041,/support/faq-4,8.262345537929148,human,support,/products/category-2/item-1,Mozilla/5.0,200
human_0131,81.10003142918751,/products/category-2/item-1,4.600297604967098,human,products,/support/faq-4,Mozilla/5.0,200
human_0131,81.60360174273289,/support/faq-4,0.5035703135453851,human,support,/products/category-2/item-1,Mozilla/5.0,200
human_0131,87.78583768857659,/support/contact,6.182235945843697,human,support,/support/faq-4,Mozilla/5.0,200
human_0131,90.69956039533122,/support/faq-4,2.9137227067546196,human,support,/support/contact,Mozilla/5.0,200
human_0131,97.46763300073225,/support/contact,6.7680726054010325,human,support,/support/faq-4,Mozilla/5.0,200
human_0132,6.125520995691104,/,6.125520995691104,human,home,/,Mozilla/5.0,200
human_0132,10.523557574410745,/about,4.3980365787196405,human,about,/,Mozilla/5.0,200
human_0132,14.876967074275402,/about/careers,4.353409499864656,human,about,/about,Mozilla/5.0,200
human_0132,22.096575344033248,/support/contact,7.219608269757846,human,support,/about/careers,Mozilla/5.0,200
human_0132,26.063456971196672,/about/careers,3.9668816271634233,human,about,/support/contact,Mozilla/5.0,200
human_0132,34.22427728560234,/support/contact,8.160820314405672,human,support,/about/careers,Mozilla/5.0,200
human_0132,40.94088608514788,/about/careers,6.71660879954554,human,about,/support/contact,Mozilla/5.0,200
human_0132,47.264785443623225,/support/contact,6.323899358475347,human,support,/about/careers,Mozilla/5.0,200
human_0132,50.22254528252847,/about/careers,2.9577598389052477,human,about,/support/contact,Mozilla/5.0,200
human_0132,52.83991585013796,/support/contact,2.6173705676094907,human,support,/about/careers,Mozilla/5.0,200
human_0132,57.6386168711438,/about/careers,4.798701021005841,human,about,/support/contact,Mozilla/5.0,200
human_0132,61.00558458193796,/support/contact,3.3669677107941594,human,support,/about/careers,Mozilla/5.0,200
human_0132,68.0984233921025,/about/careers,7.092838810164544,human,about,/support/contact,Mozilla/5.0,200
human_0133,4.867204511285405,/,4.867204511285405,human,home,/,Mozilla/5.0,200
human_0133,7.641307030875293,/about,2.7741025195898876,human,about,/,Mozilla/5.0,200
human_0133,12.095863940166243,/products/category-4/item-3,4.454556909290951,human,products,/about,Mozilla/5.0,200
human_0133,13.774461516769215,/about,1.678597576602971,human,about,/products/category-4/item-3,Mozilla/5.0,200
human_0133,18.96995454277484,/about/team,5.195493026005626,human,about,/about,Mozilla/5.0,200
human_0133,24.753138197343095,/about,5.783183654568255,human,about,/about/team,Mozilla/5.0,200
human_0133,29.405274232860464,/about/team,4.652136035517368,human,about,/about,Mozilla/5.0,200
human_0133,34.55893547624252,/about/careers,5.153661243382053,human,about,/about/team,Mozilla/5.0,200
human_0133,39.302817685046286,/products/category-6,4.743882208803767,human,products,/about/careers,Mozilla/5.0,200
human_0134,3.320753980846731,/,3.320753980846731,human,home,/,Mozilla/5.0,200
human_0134,6.4490012562192724,/support,3.128247275372542,human,support,/,Mozilla/5.0,200
human_0134,6.9490012562192724,/,0.5,human,home,/support,Mozilla/5.0,200
human_0134,12.808946597007733,/blog,5.85994534078846,human,blog,/,Mozilla/5.0,200
human_0134,18.78577206559096,/blog/post-4,5.976825468583231,human,blog,/blog,Mozilla/5.0,200
human_0134,22.673524472070934,/blog/post-5,3.887752406479973,human,blog,/blog/post-4,Mozilla/5.0,200
human_0134,27.806108855347844,/blog/post-4,5.13258438327691,human,blog,/blog/post-5,Mozilla/5.0,200
human_0134,33.42003703808972,/blog/post-5,5.613928182741875,human,blog,/blog/post-4,Mozilla/5.0,200
human_0134,39.99705592176015,/products/category-6,6.577018883670432,human,products,/blog/post-5,Mozilla/5.0,200
human_0134,45.57566925395625,/products/category-6/item-2,5.5786133321961024,human,products,/products/category-6,Mozilla/5.0,200
human_0134,51.569745782623,/products/category-6,5.994076528666756,human,products,/products/category-6/item-2,Mozilla/5.0,200
human_0134,55.41637809946296,/products/category-6/item-2,3.8466323168399588,human,products,/products/category-6,Mozilla/5.0,200
human_0134,59.732063254704045,/products/category-6,4.315685155241084,human,products,/products/category-6/item-2,Mozilla/5.0,200
human_0134,66.63054118508255,/products/category-6/item-7,6.898477930378509,human,products,/products/category-6,Mozilla/5.0,200
human_0134,68.96915544964422,/products/category-6,2.3386142645616768,human,products,/products/category-6/item-7,Mozilla/5.0,200
human_0134,73.22585259757687,/blog/post-4,4.2566971479326625,human,blog,/products/category-6,Mozilla/5.0,200
human_0134,73.72585259757687,/products/category-5,0.5,human,products,/blog/post-4,Mozilla/5.0,200
human_0134,76.66473049600496,/products/category-5/item-1,2.938877898428094,human,products,/products/category-5,Mozilla/5.0,200
human_0134,81.29420396947955,/support/faq-1,4.629473473474584,human,support,/products/category-5/item-1,Mozilla/5.0,200
human_0134,87.0593069706725,/products/category-5/item-1,5.765103001192939,human,products,/support/faq-1,Mozilla/5.0,200
human_0134,91.41936857535224,/support/faq-1,4.360061604679738,human,support,/products/category-5/item-1,Mozilla/5.0,200
human_0135,4.867185022632577,/,4.867185022632577,human,home,/,Mozilla/5.0,200
human_0135,9.479149335854762,/blog,4.6119643132221855,human,blog,/,Mozilla/5.0,200
human_0135,14.637231336351185,/blog/post-8,5.158082000496423,human,blog,/blog,Mozilla/5.0,200
human_0135,21.03710585447228,/products/category-3,6.399874518121093,human,products,/blog/post-8,Mozilla/5.0,200
human_0135,27.169240969427143,/blog/post-8,6.132135114954863,human,blog,/products/category-3,Mozilla/5.0,200
human_0135,33.39256716409291,/products/category-3,6.22332619466577,human,products,/blog/post-8,Mozilla/5.0,200
human_0135,39.41430665575568,/products/category-3/item-6,6.0217394916627685,human,products,/products/category-3,Mozilla/5.0,200
human_0135,40.976028007360206,/support/faq-4,1.5617213516045276,human,support,/products/category-3/item-6,Mozilla/5.0,200
human_0135,45.45247639941678,/support/contact,4.476448392056577,human,support,/support/faq-4,Mozilla/5.0,200
human_0135,49.540507642424394,/support/faq-4,4.088031243007613,human,support,/support/contact,Mozilla/5.0,200
human_0135,54.697065067088396,/support/contact,5.156557424663999,human,support,/support/faq-4,Mozilla/5.0,200
human_0135,60.29792024133373,/products/category-3/item-6,5.600855174245334,human,products,/support/contact,Mozilla/5.0,200
human_0135,65.93240899987813,/support/faq-4,5.6344887585444035,human,support,/products/category-3/item-6,Mozilla/5.0,200
human_0135,69.23119265288132,/support/faq-1,3.2987836530031878,human,support,/support/faq-4,Mozilla/5.0,200
human_0135,74.97609457132047,/support/faq-4,5.744901918439156,human,support,/support/faq-1,Mozilla/5.0,200
human_0136,1.6562324928907306,/,1.6562324928907306,human,home,/,Mozilla/5.0,200
human_0136,9.772860119925687,/support,8.116627627034957,human,support,/,Mozilla/5.0,200
human_0136,12.396422280410016,/support/faq-5,2.623562160484329,human,support,/support,Mozilla/5.0,200
human_0136,19.318880833676474,/support/contact,6.922458553266456,human,support,/support/faq-5,Mozilla/5.0,200
human_0136,23.364043616142077,/support/faq-5,4.045162782465605,human,support,/support/contact,Mozilla/5.0,200
human_0136,28.625363644695128,/support/contact,5.26132002855305,human,support,/support/faq-5,Mozilla/5.0,200
human_0136,33.10122946990653,/support/faq-1,4.475865825211397,human,support,/support/contact,Mozilla/5.0,200
human_0136,38.2776792209924,/support/contact,5.17644975108587,human,support,/support/faq-1,Mozilla/5.0,200
human_0136,40.93495852273818,/support/faq-1,2.6572793017457825,human,support,/support/contact,Mozilla/5.0,200
human_0136,46.366323692875724,/support/contact,5.431365170137549,human,support,/support/faq-1,Mozilla/5.0,200
human_0136,50.43693701751931,/support/faq-1,4.070613324643589,human,support,/support/contact,Mozilla/5.0,200
human_0136,55.54404824991107,/support/contact,5.107111232391757,human,support,/support/faq-1,Mozilla/5.0,200
human_0136,64.18251862052232,/support/faq-1,8.63847037061124,human,support,/support/contact,Mozilla/5.0,200
human_0136,71.12240712900561,/support/contact,6.939888508483292,human,support,/support/faq-1,Mozilla/5.0,200
human_0136,78.85008225515001,/support/faq-1,7.72767512614441,human,support,/support/contact,Mozilla/5.0,200
human_0136,84.3743874206913,/products/category-6/item-7,5.524305165541292,human,products,/support/faq-1,Mozilla/5.0,200
human_0136,87.55295629709028,/support/faq-2,3.1785688763989697,human,support,/products/category-6/item-7,Mozilla/5.0,200
human_0136,95.67927810715226,/products/category-6,8.126321810061983,human,products,/support/faq-2,Mozilla/5.0,200
human_0136,101.95056386579664,/products/category-6/item-3,6.271285758644376,human,products,/products/category-6,Mozilla/5.0,200
human_0136,112.49186861330988,/support/faq-4,10.541304747513234,human,support,/products/category-6/item-3,Mozilla/5.0,200
human_0137,4.219629667523863,/,4.219629667523863,human,home,/,Mozilla/5.0,200
human_0137,5.577555474914197,/support,1.3579258073903344,human,support,/,Mozilla/5.0,200
human_0137,12.600554769565411,/,7.022999294651214,human,home,/support,Mozilla/5.0,200
human_0137,17.812611867665087,/support,5.212057098099675,human,support,/,Mozilla/5.0,200
human_0137,22.676594368468088,/support/faq-5,4.863982500802999,human,support,/support,Mozilla/5.0,200
human_0137,27.008542455831638,/support/contact,4.331948087363552,human,support,/support/faq-5,Mozilla/5.0,200
human_0137,29.939445594913696,/support/faq-5,2.9309031390820586,human,support,/support/contact,Mozilla/5.0,200
human_0137,35.59520975839144,/support/contact,5.6557641634777465,human,support,/support/faq-5,Mozilla/5.0,200
human_0137,36.521228191360535,/support/contact,0.9260184329690961,human,support,/support/contact,Mozilla/5.0,200
human_0137,42.06216018524288,/support/faq-5,5.5409319938823485,human,support,/support/contact,Mozilla/5.0,200
human_0137,49.394868885255875,/support/contact,7.332708700012995,human,support,/support/faq-5,Mozilla/5.0,200
human_0137,58.55435045049429,/support/faq-5,9.159481565238417,human,support,/support/contact,Mozilla/5.0,200
human_0137,64.17093037459131,/support/contact,5.616579924097011,human,support,/support/faq-5,Mozilla/5.0,200
human_0137,68.30445737015472,/support/faq-5,4.133526995563422,human,support,/support/contact,Mozilla/5.0,200
human_0137,68.80445737015472,/products/category-3/item-6,0.5,human,products,/support/faq-5,Mozilla/5.0,200
human_0137,74.00072958076824,/support/faq-4,5.196272210613517,human,support,/products/category-3/item-6,Mozilla/5.0,200
human_0137,74.50072958076824,/support/contact,0.5,human,support,/support/faq-4,Mozilla/5.0,200
human_0137,81.54914012877927,/support/faq-4,7.048410548011034,human,support,/support/contact,Mozilla/5.0,200
human_0137,82.04914012877927,/support/contact,0.5,human,support,/support/faq-4,Mozilla/5.0,200
human_0137,85.2169595975707,/support/faq-4,3.1678194687914303,human,support,/support/contact,Mozilla/5.0,200
human_0138,1.814762625353802,/,1.814762625353802,human,home,/,Mozilla/5.0,200
human_0138,5.317541355525817,/about,3.502778730172015,human,about,/,Mozilla/5.0,200
human_0138,10.131583485729891,/,4.814042130204074,human,home,/about,Mozilla/5.0,200
human_0138,14.051707847532597,/support,3.9201243618027055,human,support,/,Mozilla/5.0,200
human_0138,19.370527027263744,/support/faq-4,5.318819179731147,human,support,/support,Mozilla/5.0,200
human_0138,24.54750776611518,/products/category-6/item-3,5.176980738851437,human,products,/support/faq-4,Mozilla/5.0,200
human_0138,30.334266319603586,/support/faq-4,5.786758553488404,human,support,/products/category-6/item-3,Mozilla/5.0,200
human_0138,37.1726124438573,/products/category-6/item-3,6.838346124253713,human,products,/support/faq-4,Mozilla/5.0,200
human_0138,40.26397741085031,/support/faq-4,3.091364966993013,human,support,/products/category-6/item-3,Mozilla/5.0,200
human_0138,45.02586217970979,/products/category-6/item-3,4.761884768859478,human,products,/support/faq-4,Mozilla/5.0,200
human_0138,47.96218089337866,/products/category-1/item-6,2.93631871366887,human,products,/products/category-6/item-3,Mozilla/5.0,200
human_0138,52.46725806424989,/products/category-6/item-3,4.505077170871234,human,products,/products/category-1/item-6,Mozilla/5.0,200
human_0138,57.60958954719804,/support/faq-4,5.142331482948153,human,support,/products/category-6/item-3,Mozilla/5.0,200
human_0138,63.8695309131634,/products/category-6/item-3,6.259941365965359,human,products,/support/faq-4,Mozilla/5.0,200
human_0138,70.01949928949105,/support/faq-4,6.1499683763276485,human,support,/products/category-6/item-3,Mozilla/5.0,200
human_0138,76.69320439993983,/support/contact,6.6737051104487835,human,support,/support/faq-4,Mozilla/5.0,200
human_0138,83.7726677185586,/products/category-4/item-4,7.079463318618762,human,products,/support/contact,Mozilla/5.0,200
human_0139,4.991609568015419,/,4.991609568015419,human,home,/,Mozilla/5.0,200
human_0139,9.862640362649532,/products,4.8710307946341125,human,products,/,Mozilla/5.0,200
human_0139,13.152736616275003,/products/category-4,3.290096253625472,human,products,/products,Mozilla/5.0,200
human_0139,18.355918557319843,/products/category-4/item-6,5.203181941044838,human,products,/products/category-4,Mozilla/5.0,200
human_0139,25.273224187059334,/products/category-4,6.9173056297394915,human,products,/products/category-4/item-6,Mozilla/5.0,200
human_0139,27.00598699084332,/products/category-4/item-6,1.7327628037839848,human,products,/products/category-4,Mozilla/5.0,200
human_0139,33.19033009652652,/support/faq-5,6.184343105683204,human,support,/products/category-4/item-6,Mozilla/5.0,200
human_0139,36.86963485544368,/products/category-4/item-6,3.6793047589171537,human,products,/support/faq-5,Mozilla/5.0,200
human_0139,41.54467554923513,/support/faq-5,4.675040693791454,human,support,/products/category-4/item-6,Mozilla/5.0,200
human_0139,47.06392753342849,/products/category-4/item-6,5.519251984193362,human,products,/support/faq-5,Mozilla/5.0,200
human_0139,54.15099439971916,/support/faq-5,7.087066866290669,human,support,/products/category-4/item-6,Mozilla/5.0,200
human_0139,56.81208192559467,/products/category-4/item-6,2.66108752587551,human,products,/support/faq-5,Mozilla/5.0,200
human_0139,61.29038144317704,/support/faq-5,4.478299517582373,human,support,/products/category-4/item-6,Mozilla/5.0,200
human_0139,65.62720148024007,/support/contact,4.336820037063039,human,support,/support/faq-5,Mozilla/5.0,200
human_0139,70.63549747598363,/support/faq-5,5.008295995743552,human,support,/support/contact,Mozilla/5.0,200
human_0139,73.27172057334377,/support/contact,2.6362230973601446,human,support,/support/faq-5,Mozilla/5.0,200
human_0139,80.10640620281565,/support/faq-5,6.8346856294718785,human,support,/support/contact,Mozilla/5.0,200
human_0139,81.753700625913,/support/contact,1.647294423097355,human,support,/support/faq-5,Mozilla/5.0,200
human_0139,86.25878593582534,/support/faq-5,4.505085309912347,human,support,/support/contact,Mozilla/5.0,200
human_0139,91.60988983055911,/support/contact,5.351103894733769,human,support,/support/faq-5,Mozilla/5.0,200
human_0139,93.19919877116666,/support/faq-5,1.5893089406075496,human,support,/support/contact,Mozilla/5.0,200
human_0140,7.018916467249312,/,7.018916467249312,human,home,/,Mozilla/5.0,200
human_0140,12.706509917963333,/products,5.6875934507140204,human,products,/,Mozilla/5.0,200
human_0140,18.309981791161142,/products/category-2,5.603471873197809,human,products,/products,Mozilla/5.0,200
human_0140,24.538049769068184,/products/category-2/item-2,6.228067977907042,human,products,/products/category-2,Mozilla/5.0,200
human_0140,29.231958214431675,/products/category-2,4.6939084453634905,human,products,/products/category-2/item-2,Mozilla/5.0,200
human_0140,36.876616411795794,/products/category-2/item-6,7.644658197364123,human,products,/products/category-2,Mozilla/5.0,200
